target_name,xco2,latitude,longitude,datetime,tag,location_1,city_country,country,city
b'fossil_Seattle_USA',426.2905579,47.60971384,-122.5106509,2/8/25 18:12,b'fossil,Seattle_USA',Seattle_USA,USA,Seattle
b'fossil_Seoul_South_Korea',428.4333038,37.63638702,126.714687,2/3/25 1:55,b'fossil,Seoul_South_Korea',Seoul_South_Korea,South_Korea,Seoul
b'fossil_Shanghai_China',428.8327789,31.09702345,121.0703743,3/21/25 7:28,b'fossil,Shanghai_China',Shanghai_China,China,Shanghai
b'fossil_Shantou_China',428.9832458,23.38220455,116.3305591,2/4/25 1:02,b'fossil,Shantou_China',Shantou_China,China,Shantou
b'fossil_Shenyang_China',428.6457977,42.0342872,123.003501,2/7/25 6:48,b'fossil,Shenyang_China',Shenyang_China,China,Shenyang
b'fossil_Singapore_Singapore',427.7587738,1.657433737,103.6799513,3/30/25 3:17,b'fossil,Singapore_Singapore',Singapore_Singapore,Singapore,Singapore
b'fossil_Sohag_Egypt',427.1380005,26.71699781,31.39564472,2/8/25 13:51,b'fossil,Sohag_Egypt',Sohag_Egypt,Egypt,Sohag
b'fossil_St_Petersburg_USA',427.4063416,28.05678563,-82.36032557,2/20/25 16:45,b'fossil,St_Petersburg_USA',St_Petersburg_USA,USA,St_Petersburg
b'fossil_Sydney_Australia',422.6614075,-33.56744884,150.6889253,4/22/25 4:47,b'fossil,Sydney_Australia',Sydney_Australia,Australia,Sydney
b'fossil_Tabriz_Iran',426.9275208,37.97680151,46.12562363,2/5/25 6:32,b'fossil,Tabriz_Iran',Tabriz_Iran,Iran,Tabriz
b'fossil_Taegu_South_Korea',428.867981,30.92789307,120.4223022,3/25/25 5:54,b'fossil,Taegu_South_Korea',Taegu_South_Korea,South_Korea,Taegu
b'fossil_Taichung_Taiwan',427.5550537,24.13749454,120.7255436,2/18/25 4:25,b'fossil,Taichung_Taiwan',Taichung_Taiwan,Taiwan,Taichung
b'fossil_Taipei_Taiwan',428.0586853,24.68325477,121.168107,3/22/25 6:39,b'fossil,Taipei_Taiwan',Taipei_Taiwan,Taiwan,Taipei
b'fossil_Taiyuan_China',429.2565613,38.23273871,112.0756374,2/4/25 2:41,b'fossil,Taiyuan_China',Taiyuan_China,China,Taiyuan
b'fossil_Tehran_Iran',425.8355713,35.4982179,51.14676941,2/13/25 9:51,b'fossil,Tehran_Iran',Tehran_Iran,Iran,Tehran
b'fossil_Tel_Aviv-Yafo_Israel',425.7351532,31.80529274,34.98001382,2/13/25 11:25,b'fossil,Tel_Aviv-Yafo_Israel',Tel_Aviv-Yafo_Israel,Israel,Tel_Aviv-Yafo
b'fossil_Tianjin_China',427.3457947,39.71605505,116.2086385,6/8/25 7:46,b'fossil,Tianjin_China',Tianjin_China,China,Tianjin
b'fossil_Toronto_Canada',423.7181396,43.75443663,-79.83911959,2/9/25 19:08,b'fossil,Toronto_Canada',Toronto_Canada,Canada,Toronto
b'fossil_Urumqi_China',423.6239929,43.89641147,87.25167788,2/13/25 6:42,b'fossil,Urumqi_China',Urumqi_China,China,Urumqi
b'fossil_Vancouver_Canada',426.6969299,49.171438,-122.9648113,2/9/25 20:37,b'fossil,Vancouver_Canada',Vancouver_Canada,Canada,Vancouver
b'fossil_Vienna_Austria',424.5712891,48.32429127,16.13407567,2/8/25 8:54,b'fossil,Vienna_Austria',Vienna_Austria,Austria,Vienna
b'fossil_Washington_DC_USA',424.2086792,38.97472336,-77.47167115,3/22/25 20:39,b'fossil,Washington_DC_USA',Washington_DC_USA,USA,Washington_DC
b'fossil_Wenzhou_China',426.9472961,28.08590967,120.2405116,4/6/25 1:01,b'fossil,Wenzhou_China',Wenzhou_China,China,Wenzhou
b'fossil_Wuhan_China',428.7014771,30.69840492,114.1725516,2/18/25 4:22,b'fossil,Wuhan_China',Wuhan_China,China,Wuhan
b'fossil_Wuxi_China',429.5613098,31.66400263,120.1684425,6/6/25 1:16,b'fossil,Wuxi_China',Wuxi_China,China,Wuxi
b'fossil_Xian_China',424.5901489,34.16555372,108.5008746,3/26/25 6:39,b'fossil,Xian_China',Xian_China,China,Xian
b'fossil_Yinchuan_China',427.0681458,38.76108481,105.7991073,2/7/25 8:22,b'fossil,Yinchuan_China',Yinchuan_China,China,Yinchuan
b'fossil_Zhengzhou_China',429.5495911,34.55144244,113.3808052,2/23/25 1:58,b'fossil,Zhengzhou_China',Zhengzhou_China,China,Zhengzhou
b'fossil_Zibo_China',428.6324005,37.40244758,117.2431809,2/16/25 4:22,b'fossil,Zibo_China',Zibo_China,China,Zibo
